insertId,timestamp,logName,receiveTimestamp,labels.authorization.k8s.io/reason,labels.authorization.k8s.io/decision,resource.type,resource.labels.project_id,resource.labels.location,resource.labels.cluster_name,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,operation.id,operation.producer,operation.last,operation.first,protoPayload.request.@type,protoPayload.request.metadata.name,protoPayload.request.metadata.labels.kubernetes.io/bootstrapping,protoPayload.request.metadata.annotations.rbac.authorization.kubernetes.io/autoupdate,protoPayload.request.metadata.namespace,protoPayload.request.apiVersion,protoPayload.request.kind,protoPayload.request.roleRef.name,protoPayload.request.roleRef.kind,protoPayload.request.roleRef.apiGroup,protoPayload.request.subjects,protoPayload.response.@type,protoPayload.response.metadata.name,protoPayload.response.metadata.labels.kubernetes.io/bootstrapping,protoPayload.response.metadata.annotations.rbac.authorization.kubernetes.io/autoupdate,protoPayload.response.metadata.namespace,protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.managedFields,protoPayload.response.metadata.uid,protoPayload.response.metadata.resourceVersion,protoPayload.response.apiVersion,protoPayload.response.kind,protoPayload.response.roleRef.name,protoPayload.response.roleRef.kind,protoPayload.response.roleRef.apiGroup,protoPayload.response.subjects
consolidated_event_361_883976,2024-04-21T16:45:32.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-21T16:49:26.0000Z,,allow,k8s_cluster,project123,us-central1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.get'}]",io.k8s.get,198.19.115.85,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,operation_361_379226,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_371_448309,2024-07-16T12:51:56.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-07-16T12:52:31.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,us-central1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.32.176,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,operation_371_926980,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_381_885500,2024-01-04T06:25:34.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-04T06:25:49.0000Z,,allow,k8s_cluster,project123,us-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.18.84.223,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,16,Permission denied,operation_381_900195,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_391_522420,2024-04-20T19:12:36.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-20T19:14:13.0000Z,,allow,k8s_cluster,project123,us-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.73.59,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""system:anonymous"" cannot post path ""apis/rbac.authorization.k8s.io/v1/roles""",operation_391_549096,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_401_307987,2024-09-26T06:45:02.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-09-26T06:48:17.0000Z,,allow,k8s_cluster,project123,asia-southeast1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.29.157,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,operation_401_511958,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_411_263457,2024-03-02T10:12:46.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-03-02T10:15:43.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,us-central1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.get'}]",io.k8s.get,198.19.255.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""user@company.com"" cannot get path ""apis/rbac.authorization.k8s.io/v1/roles""",operation_411_152148,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_421_574043,2024-04-16T06:45:59.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-16T06:48:32.0000Z,,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'global-protect/login.esp', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.19.133.157,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",global-protect/login.esp,k8s.io,0,OK,operation_421_750092,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_431_182717,2024-03-11T20:36:03.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-03-11T20:36:45.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.get'}]",io.k8s.get,198.18.150.150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,operation_431_449793,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_441_852633,2024-04-11T21:13:41.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-11T21:18:28.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.19.210.171,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,13,Internal error,operation_441_402745,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_451_213931,2024-12-03T23:10:00.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-12-03T23:12:11.0000Z,,allow,k8s_cluster,project123,europe-west1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.put'}]",io.k8s.put,198.19.204.228,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/apps/v1/deployments,k8s.io,16,Permission denied,operation_451_822187,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_461_683424,2024-11-13T02:40:31.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-11-13T02:41:05.0000Z,,allow,k8s_cluster,project123,us-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.39.79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,13,Internal error,operation_461_245523,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_471_671573,2024-05-06T21:19:22.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-05-06T21:20:21.0000Z,,allow,k8s_cluster,project123,europe-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.19.97.76,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,operation_471_870975,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_481_863886,2024-06-05T16:27:25.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-06-05T16:30:38.0000Z,,allow,k8s_cluster,project123,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.175.30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,operation_481_422001,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_491_748126,2024-10-29T05:47:53.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-10-29T05:51:54.0000Z,,allow,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apis/batch/v1/jobs', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.18.90.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,13,Internal error,operation_491_740880,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_501_865449,2024-07-16T22:00:36.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-07-16T22:05:23.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,us-central1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.19.81.62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,16,Permission denied,operation_501_471398,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_511_682226,2024-01-22T17:04:08.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-22T17:08:28.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,us-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.get'}]",io.k8s.get,198.19.83.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,operation_511_773957,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_521_885636,2024-11-30T11:03:50.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-11-30T11:06:42.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/v1/pods', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.19.7.116,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,13,Internal error,operation_521_718016,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_531_615178,2024-02-28T15:38:29.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-02-28T15:40:50.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'global-protect/login.esp', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.160.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,7,"forbidden: User ""system:anonymous"" cannot post path ""global-protect/login.esp""",operation_531_193127,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_541_606780,2024-02-26T07:29:40.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-02-26T07:31:03.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,us-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.post'}]",io.k8s.post,198.18.221.120,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,operation_541_890574,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_551_694773,2024-12-06T04:52:51.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-12-06T04:55:30.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,us-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.18.22.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,7,"forbidden: User ""admin@company.com"" cannot patch path ""apis/v1/services""",operation_551_444850,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_561_320977,2024-01-11T22:39:53.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-11T22:43:12.0000Z,,allow,k8s_cluster,project123,us-west1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/v1/pods', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.142.79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,16,Permission denied,operation_561_551340,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_571_986788,2024-07-22T02:19:21.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-07-22T02:21:01.0000Z,,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.get'}]",io.k8s.get,198.18.47.46,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/services,k8s.io,0,OK,operation_571_957043,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_581_783960,2024-01-14T10:11:11.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-14T10:12:27.0000Z,,allow,k8s_cluster,project123,us-west1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.20.74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,16,Permission denied,operation_581_150045,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_591_233557,2024-05-24T17:13:17.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-05-24T17:15:27.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/batch/v1/jobs', 'permission': 'io.k8s.put'}]",io.k8s.put,198.19.223.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,16,Permission denied,operation_591_185875,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_601_121075,2024-08-29T04:53:28.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-08-29T04:57:18.0000Z,,allow,k8s_cluster,project123,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.post'}]",io.k8s.post,198.18.76.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,16,Permission denied,operation_601_713733,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_611_558762,2024-08-29T21:46:39.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-08-29T21:49:55.0000Z,,allow,k8s_cluster,project123,us-west1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/batch/v1/jobs', 'permission': 'io.k8s.put'}]",io.k8s.put,198.19.205.163,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,13,Internal error,operation_611_211690,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_621_337901,2024-06-28T14:18:18.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-06-28T14:18:43.0000Z,,allow,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/v1/pods', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.52.22,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,16,Permission denied,operation_621_892615,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_631_885603,2024-07-31T07:19:32.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-07-31T07:23:41.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,asia-southeast1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.32.216,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,operation_631_944575,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_641_276556,2024-09-27T13:14:27.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-09-27T13:14:44.0000Z,,allow,k8s_cluster,project123,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.19.239.102,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,0,OK,operation_641_331906,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_651_175650,2024-09-30T03:45:38.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-09-30T03:49:52.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.19.240.70,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,operation_651_847071,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_661_373713,2024-01-03T18:13:09.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-03T18:15:07.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,asia-southeast1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/batch/v1/jobs', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.18.12.32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,16,Permission denied,operation_661_968422,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_671_772372,2024-04-19T14:07:09.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-19T14:09:34.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,us-central1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.18.192.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""system:anonymous"" cannot delete path ""apis/apps/v1/deployments""",operation_671_700915,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_681_172055,2024-05-27T09:35:28.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-05-27T09:36:35.0000Z,,allow,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.18.108.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,operation_681_518642,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_691_701040,2024-05-28T09:08:18.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-05-28T09:09:47.0000Z,RBAC: access denied,forbid,k8s_cluster,project123,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.put'}]",io.k8s.put,198.19.206.152,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,0,OK,operation_691_574674,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_701_231295,2024-06-30T10:09:14.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-06-30T10:13:58.0000Z,,allow,k8s_cluster,project123,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.97.118,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,13,Internal error,operation_701_407712,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
consolidated_event_711_935427,2024-01-24T18:02:06.0000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-24T18:03:43.0000Z,,allow,k8s_cluster,project123,asia-southeast1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.18.249.120,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,operation_711_553760,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
