insertId,timestamp,logName,receiveTimestamp,labels.authorization.k8s.io/decision,resource.type,resource.labels.project_id,resource.labels.location,resource.labels.cluster_name,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,operation.id,operation.producer,operation.last,operation.first,anonymous_principal,timestamp__epoch_s,receiveTimestamp__epoch_s,callerIp_first_octet,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le
consolidated_event_381_885500,2024-01-04 06:25:34+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-04 06:25:49+00:00,allow,k8s_cluster,project123,us-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.18.84.223,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,16,Permission denied,operation_381_900195,k8s.io,True,True,0,1704349534.0,1704349549.0,198.0,3,0,3,5,2,12,2
consolidated_event_391_522420,2024-04-20 19:12:36+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-20 19:14:13+00:00,allow,k8s_cluster,project123,us-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.73.59,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""system:anonymous"" cannot post path ""apis/rbac.authorization.k8s.io/v1/roles""",operation_391_549096,k8s.io,True,True,1,1713640356.0,1713640453.0,198.0,3,0,3,5,4,13,6
consolidated_event_401_307987,2024-09-26 06:45:02+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-09-26 06:48:17+00:00,allow,k8s_cluster,project123,asia-southeast1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.29.157,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,operation_401_511958,k8s.io,True,True,0,1727333102.0,1727333297.0,198.0,3,0,3,0,0,14,7
consolidated_event_411_263457,2024-03-02 10:12:46+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-03-02 10:15:43+00:00,forbid,k8s_cluster,project123,us-central1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.get'}]",io.k8s.get,198.19.255.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""user@company.com"" cannot get path ""apis/rbac.authorization.k8s.io/v1/roles""",operation_411_152148,k8s.io,True,True,0,1709374366.0,1709374543.0,198.0,3,1,3,3,2,9,3
consolidated_event_421_574043,2024-04-16 06:45:59+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-16 06:48:32+00:00,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'global-protect/login.esp', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.19.133.157,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",global-protect/login.esp,k8s.io,0,OK,operation_421_750092,k8s.io,True,True,0,1713249959.0,1713250112.0,198.0,3,0,3,1,2,12,3
consolidated_event_431_182717,2024-03-11 20:36:03+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-03-11 20:36:45+00:00,forbid,k8s_cluster,project123,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.get'}]",io.k8s.get,198.18.150.150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,operation_431_449793,k8s.io,True,True,1,1710189363.0,1710189405.0,198.0,3,1,3,0,6,9,2
consolidated_event_441_852633,2024-04-11 21:13:41+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-11 21:18:28+00:00,forbid,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.19.210.171,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,13,Internal error,operation_441_402745,k8s.io,True,True,0,1712870021.0,1712870308.0,198.0,3,1,3,1,2,8,7
consolidated_event_451_213931,2024-12-03 23:10:00+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-12-03 23:12:11+00:00,allow,k8s_cluster,project123,europe-west1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.put'}]",io.k8s.put,198.19.204.228,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/apps/v1/deployments,k8s.io,16,Permission denied,operation_451_822187,k8s.io,True,True,0,1733267400.0,1733267531.0,198.0,3,0,3,1,0,14,6
consolidated_event_461_683424,2024-11-13 02:40:31+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-11-13 02:41:05+00:00,allow,k8s_cluster,project123,us-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.39.79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,13,Internal error,operation_461_245523,k8s.io,True,True,0,1731465631.0,1731465665.0,198.0,3,0,3,5,6,14,2
consolidated_event_471_671573,2024-05-06 21:19:22+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-05-06 21:20:21+00:00,allow,k8s_cluster,project123,europe-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.19.97.76,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,operation_471_870975,k8s.io,True,True,0,1715030362.0,1715030421.0,198.0,3,0,3,1,6,8,3
consolidated_event_481_863886,2024-06-05 16:27:25+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-06-05 16:30:38+00:00,allow,k8s_cluster,project123,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.175.30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,operation_481_422001,k8s.io,True,True,0,1717604845.0,1717605038.0,198.0,3,0,3,1,4,14,1
consolidated_event_491_748126,2024-10-29 05:47:53+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-10-29 05:51:54+00:00,allow,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apis/batch/v1/jobs', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.18.90.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,13,Internal error,operation_491_740880,k8s.io,True,True,0,1730180873.0,1730181114.0,198.0,3,0,3,0,2,12,2
consolidated_event_501_865449,2024-07-16 22:00:36+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-07-16 22:05:23+00:00,forbid,k8s_cluster,project123,us-central1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.19.81.62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,16,Permission denied,operation_501_471398,k8s.io,True,True,1,1721167236.0,1721167523.0,198.0,3,1,3,3,6,12,2
consolidated_event_511_682226,2024-01-22 17:04:08+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-22 17:08:28+00:00,forbid,k8s_cluster,project123,us-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.get'}]",io.k8s.get,198.19.83.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,operation_511_773957,k8s.io,True,True,1,1705943048.0,1705943308.0,198.0,3,1,3,5,5,9,3
consolidated_event_521_885636,2024-11-30 11:03:50+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-11-30 11:06:42+00:00,forbid,k8s_cluster,project123,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/v1/pods', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.19.7.116,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,13,Internal error,operation_521_718016,k8s.io,True,True,1,1732964630.0,1732964802.0,198.0,3,1,3,1,4,8,1
consolidated_event_531_615178,2024-02-28 15:38:29+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-02-28 15:40:50+00:00,forbid,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'global-protect/login.esp', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.160.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,7,"forbidden: User ""system:anonymous"" cannot post path ""global-protect/login.esp""",operation_531_193127,k8s.io,True,True,1,1709134709.0,1709134850.0,198.0,3,1,3,1,2,13,1
consolidated_event_541_606780,2024-02-26 07:29:40+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-02-26 07:31:03+00:00,forbid,k8s_cluster,project123,us-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.post'}]",io.k8s.post,198.18.221.120,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,operation_541_890574,k8s.io,True,True,0,1708932580.0,1708932663.0,198.0,3,1,3,5,6,13,7
consolidated_event_551_694773,2024-12-06 04:52:51+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-12-06 04:55:30+00:00,forbid,k8s_cluster,project123,us-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.18.22.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,7,"forbidden: User ""admin@company.com"" cannot patch path ""apis/v1/services""",operation_551_444850,k8s.io,True,True,0,1733460771.0,1733460930.0,198.0,3,1,3,5,4,12,2
consolidated_event_561_320977,2024-01-11 22:39:53+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-11 22:43:12+00:00,allow,k8s_cluster,project123,us-west1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/v1/pods', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.142.79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,16,Permission denied,operation_561_551340,k8s.io,True,True,0,1705012793.0,1705012992.0,198.0,3,0,3,5,0,13,2
consolidated_event_571_986788,2024-07-22 02:19:21+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-07-22 02:21:01+00:00,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.get'}]",io.k8s.get,198.18.47.46,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/services,k8s.io,0,OK,operation_571_957043,k8s.io,True,True,1,1721614761.0,1721614861.0,198.0,3,0,3,1,2,9,7
consolidated_event_581_783960,2024-01-14 10:11:11+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-14 10:12:27+00:00,allow,k8s_cluster,project123,us-west1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.20.74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,16,Permission denied,operation_581_150045,k8s.io,True,True,1,1705227071.0,1705227147.0,198.0,3,0,3,5,0,13,2
consolidated_event_591_233557,2024-05-24 17:13:17+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-05-24 17:15:27+00:00,forbid,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/batch/v1/jobs', 'permission': 'io.k8s.put'}]",io.k8s.put,198.19.223.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,16,Permission denied,operation_591_185875,k8s.io,True,True,1,1716570797.0,1716570927.0,198.0,3,1,3,0,2,14,2
consolidated_event_601_121075,2024-08-29 04:53:28+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-08-29 04:57:18+00:00,allow,k8s_cluster,project123,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.post'}]",io.k8s.post,198.18.76.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,16,Permission denied,operation_601_713733,k8s.io,True,True,0,1724907208.0,1724907438.0,198.0,3,0,3,0,6,13,1
consolidated_event_611_558762,2024-08-29 21:46:39+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-08-29 21:49:55+00:00,allow,k8s_cluster,project123,us-west1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/batch/v1/jobs', 'permission': 'io.k8s.put'}]",io.k8s.put,198.19.205.163,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,13,Internal error,operation_611_211690,k8s.io,True,True,0,1724967999.0,1724968195.0,198.0,3,0,3,5,0,14,1
consolidated_event_621_337901,2024-06-28 14:18:18+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-06-28 14:18:43+00:00,allow,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/v1/pods', 'permission': 'io.k8s.put'}]",io.k8s.put,198.18.52.22,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,16,Permission denied,operation_621_892615,k8s.io,True,True,0,1719584298.0,1719584323.0,198.0,3,0,3,0,2,14,7
consolidated_event_631_885603,2024-07-31 07:19:32+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-07-31 07:23:41+00:00,forbid,k8s_cluster,project123,asia-southeast1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.32.216,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,operation_631_944575,k8s.io,True,True,0,1722410372.0,1722410621.0,198.0,3,1,3,0,4,13,2
consolidated_event_641_276556,2024-09-27 13:14:27+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-09-27 13:14:44+00:00,allow,k8s_cluster,project123,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.19.239.102,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,0,OK,operation_641_331906,k8s.io,True,True,0,1727442867.0,1727442884.0,198.0,3,0,3,1,5,8,2
consolidated_event_651_175650,2024-09-30 03:45:38+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-09-30 03:49:52+00:00,forbid,k8s_cluster,project123,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/rbac.authorization.k8s.io/v1/roles', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.19.240.70,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,operation_651_847071,k8s.io,True,True,0,1727667938.0,1727668192.0,198.0,3,1,3,1,4,12,7
consolidated_event_661_373713,2024-01-03 18:13:09+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-03 18:15:07+00:00,forbid,k8s_cluster,project123,asia-southeast1,dev-cluster,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,"[{'resource': 'apis/batch/v1/jobs', 'permission': 'io.k8s.patch'}]",io.k8s.patch,198.18.12.32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,16,Permission denied,operation_661_968422,k8s.io,True,True,0,1704305589.0,1704305707.0,198.0,3,1,3,0,0,12,1
consolidated_event_671_772372,2024-04-19 14:07:09+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-04-19 14:09:34+00:00,forbid,k8s_cluster,project123,us-central1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/apps/v1/deployments', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.18.192.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""system:anonymous"" cannot delete path ""apis/apps/v1/deployments""",operation_671_700915,k8s.io,True,True,1,1713535629.0,1713535774.0,198.0,3,1,3,3,5,8,3
consolidated_event_681_172055,2024-05-27 09:35:28+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-05-27 09:36:35+00:00,allow,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.18.108.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,operation_681_518642,k8s.io,True,True,1,1716802528.0,1716802595.0,198.0,3,0,3,0,2,8,3
consolidated_event_691_701040,2024-05-28 09:08:18+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-05-28 09:09:47+00:00,forbid,k8s_cluster,project123,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.put'}]",io.k8s.put,198.19.206.152,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,0,OK,operation_691_574674,k8s.io,True,True,1,1716887298.0,1716887387.0,198.0,3,1,3,1,4,14,1
consolidated_event_701_231295,2024-06-30 10:09:14+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-06-30 10:13:58+00:00,allow,k8s_cluster,project123,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'apis/v1/services', 'permission': 'io.k8s.post'}]",io.k8s.post,198.19.97.118,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,13,Internal error,operation_701_407712,k8s.io,True,True,0,1719742154.0,1719742438.0,198.0,3,0,3,1,5,13,6
consolidated_event_711_935427,2024-01-24 18:02:06+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2024-01-24 18:03:43+00:00,allow,k8s_cluster,project123,asia-southeast1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apis/networking.k8s.io/v1/networkpolicies', 'permission': 'io.k8s.delete'}]",io.k8s.delete,198.18.249.120,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,operation_711_553760,k8s.io,True,True,0,1706119326.0,1706119423.0,198.0,3,0,3,0,4,8,7
