protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s
0,0,1743528373.0,0,0,0,3,6,1,9,17,1,0,150.0
0,0,1766461361.0,2,0,2,3,4,3,5,3,1,0,173.0
0,0,1752866663.0,2,0,2,3,4,3,8,19,4,0,39.0
0,0,1739932918.0,0,0,0,5,6,5,4,2,2,0,159.0
0,0,1771253767.0,0,0,0,1,4,4,0,14,0,0,56.0
0,0,1770624649.0,1,0,1,0,2,3,4,8,0,0,20.0
0,0,1770483806.0,0,0,0,5,3,10,0,17,5,1,57.0
0,0,1756225938.0,2,0,2,2,6,5,4,16,1,0,94.0
0,0,1771549966.0,3,0,3,2,3,5,9,1,4,0,166.0
0,0,1749254031.0,0,0,0,5,3,2,4,23,4,0,6.0
0,0,1738915572.0,1,0,1,0,1,0,4,8,4,0,69.0
0,0,1762654327.0,3,0,3,1,2,5,8,2,6,1,151.0
0,0,1772648231.0,2,0,2,1,1,2,5,18,2,0,144.0
0,0,1741495195.0,3,0,3,4,4,6,9,4,6,1,23.0
0,0,1766807889.0,0,0,0,4,1,2,8,3,5,1,112.0
0,0,1740556936.0,1,0,1,0,6,1,9,8,2,0,104.0
0,0,1768787352.0,2,0,2,0,5,2,8,1,0,0,228.0
0,0,1769510899.0,0,0,0,0,3,4,8,10,1,0,57.0
0,0,1752724237.0,1,0,1,0,1,0,5,3,3,0,127.0
0,0,1769438130.0,0,0,0,5,2,2,4,14,0,0,128.0
0,0,1754348144.0,0,0,0,4,5,1,0,22,0,0,72.0
0,0,1741972947.0,1,0,1,4,3,11,5,17,4,0,172.0
0,0,1762834592.0,2,0,2,5,4,11,5,4,1,0,147.0
0,0,1737379251.0,3,0,3,1,5,1,9,13,0,0,114.0
0,0,1754523429.0,2,0,2,4,2,5,4,23,2,0,217.0
0,0,1745394399.0,0,0,0,3,2,3,5,7,2,0,211.0
0,0,1741983569.0,3,0,3,5,5,2,4,20,4,0,136.0
0,0,1751633699.0,2,0,2,1,5,7,4,12,4,0,216.0
0,0,1751174482.0,1,0,1,1,4,1,8,5,6,1,36.0
0,0,1749530388.0,0,0,0,3,1,2,8,4,1,0,21.0
0,0,1762391778.0,2,0,2,1,1,3,8,1,3,0,171.0
0,0,1742450527.0,0,0,0,4,4,2,0,6,3,0,107.0
0,0,1772081521.0,3,0,3,3,2,2,0,4,3,0,146.0
0,0,1760371406.0,3,0,3,4,5,6,9,16,0,0,30.0
0,0,1754914904.0,1,0,1,2,5,1,9,12,0,0,37.0
0,0,1746829700.0,0,0,0,5,6,15,5,22,4,0,69.0
0,0,1755087964.0,3,0,3,4,6,2,5,12,2,0,50.0
0,0,1771293356.0,1,0,1,2,2,6,9,1,1,0,36.0
0,0,1749810586.0,1,0,1,4,5,0,4,10,4,0,188.0
7,0,1743360963.0,2,1,2,4,2,2,0,18,6,1,208.0
0,0,1754936809.0,2,0,2,3,4,1,5,18,0,0,27.0
0,0,1766590499.0,2,0,2,0,4,0,9,15,2,0,120.0
0,0,1769819007.0,3,0,3,1,2,2,8,0,5,1,8.0
0,0,1758189005.0,0,0,0,4,6,0,9,9,3,0,212.0
0,0,1749295260.0,2,0,2,2,5,15,8,11,5,1,140.0
0,0,1751179286.0,2,0,2,3,1,6,4,6,6,1,108.0
0,0,1750672193.0,3,0,3,2,4,2,0,9,0,0,71.0
0,0,1744111258.0,3,0,3,0,5,2,8,11,1,0,104.0
0,0,1764386255.0,3,0,3,3,5,11,0,3,5,1,44.0
0,0,1751323671.0,3,0,3,1,2,1,4,22,0,0,205.0
7,0,1759507004.0,3,1,3,4,2,2,9,15,4,0,230.0
0,0,1747326029.0,3,0,3,3,1,3,5,16,3,0,145.0
0,0,1736269973.0,0,0,0,3,6,4,4,17,1,0,80.0
0,0,1752556314.0,1,0,1,3,5,2,5,5,1,0,125.0
0,0,1746918004.0,1,0,1,1,1,3,5,23,5,1,104.0
0,0,1767146562.0,3,0,3,3,1,0,8,2,2,0,144.0
7,0,1752859149.0,2,1,2,1,2,2,0,17,4,0,103.0
0,0,1739402995.0,3,0,3,3,4,2,8,23,2,0,198.0
0,0,1740891060.0,0,0,0,5,5,3,9,4,6,1,158.0
0,0,1769073207.0,3,0,3,0,1,4,4,9,3,0,105.0
0,0,1755526008.0,0,0,0,5,2,1,5,14,0,0,210.0
0,0,1755970872.0,0,0,0,0,5,4,0,17,5,1,78.0
0,0,1742606582.0,2,0,2,0,3,2,9,1,5,1,182.0
0,0,1760991010.0,3,0,3,5,1,3,0,20,0,0,228.0
0,0,1756220312.0,0,0,0,3,2,6,4,14,1,0,185.0
0,0,1771209186.0,1,0,1,2,6,2,9,2,0,0,187.0
0,0,1749371826.0,3,0,3,5,4,2,9,8,6,1,35.0
0,0,1767317237.0,2,0,2,4,4,1,5,1,4,0,53.0
0,0,1763130358.0,2,0,2,3,5,2,9,14,4,0,225.0
0,0,1741028930.0,2,0,2,0,6,2,8,19,0,0,137.0
0,0,1742389957.0,3,0,3,3,2,3,8,13,2,0,35.0
0,0,1768678935.0,1,0,1,0,2,2,9,19,5,1,78.0
0,0,1758385765.0,1,0,1,2,5,6,0,16,5,1,208.0
0,0,1765091823.0,0,0,0,3,2,2,4,7,6,1,25.0
0,0,1741725749.0,3,0,3,3,2,15,5,20,1,0,95.0
0,0,1748290096.0,1,0,1,4,4,3,5,20,0,0,133.0
0,0,1759802057.0,0,0,0,2,3,2,5,1,1,0,141.0
0,0,1738192428.0,1,0,1,1,6,1,9,23,2,0,115.0
0,0,1735831516.0,2,0,2,1,1,2,0,15,3,0,78.0
0,0,1740237307.0,2,0,2,4,3,10,5,15,5,1,230.0
0,0,1755101030.0,0,0,0,1,6,2,9,16,2,0,5.0
0,0,1744802660.0,1,0,1,2,5,0,4,11,2,0,89.0
0,0,1737107765.0,2,0,2,4,3,4,8,9,4,0,121.0
0,0,1765805780.0,3,0,3,5,2,11,5,13,0,0,128.0
0,0,1742330305.0,3,0,3,1,6,10,5,20,1,0,206.0
0,0,1746082110.0,0,0,0,5,5,2,9,6,3,0,66.0
0,0,1738103567.0,1,0,1,2,5,1,5,22,1,0,171.0
0,0,1743333808.0,1,0,1,5,2,2,8,11,6,1,185.0
0,0,1769313496.0,1,0,1,3,4,2,8,3,6,1,171.0
0,0,1739030398.0,1,0,1,3,1,3,8,15,5,1,224.0
0,0,1759638225.0,3,0,3,1,4,1,8,4,6,1,190.0
0,0,1755520848.0,3,0,3,1,3,6,4,12,0,0,139.0
0,0,1756908002.0,3,0,3,1,3,10,8,14,2,0,168.0
0,0,1747721446.0,3,0,3,1,4,6,5,6,1,0,108.0
0,0,1769018936.0,2,0,2,2,2,15,4,18,2,0,220.0
0,0,1751092319.0,1,0,1,3,2,2,9,6,5,1,22.0
0,0,1755283630.0,2,0,2,5,3,3,0,18,4,0,46.0
0,0,1739345311.0,3,0,3,3,1,4,9,7,2,0,3.0
0,0,1742966106.0,0,0,0,4,1,1,5,5,2,0,87.0
0,0,1752580126.0,2,0,2,2,5,2,5,11,1,0,228.0
0,0,1757754428.0,3,0,3,2,1,1,9,9,5,1,200.0
0,0,1761171101.0,0,0,0,0,1,2,8,22,2,0,202.0
0,0,1751787888.0,2,0,2,3,2,11,5,7,6,1,80.0
0,0,1736735898.0,3,0,3,4,1,7,5,2,0,0,137.0
0,0,1740678769.0,3,0,3,5,5,1,0,17,3,0,91.0
0,0,1770555096.0,0,0,0,0,1,2,8,12,6,1,125.0
0,0,1745320025.0,0,0,0,5,3,1,4,11,1,0,216.0
0,0,1741595938.0,1,0,1,2,3,3,8,8,0,0,28.0
0,0,1759825579.0,0,0,0,1,4,4,5,8,1,0,9.0
0,0,1742744870.0,2,0,2,4,3,2,9,15,6,1,142.0
0,0,1746415064.0,1,0,1,0,5,2,5,3,0,0,171.0
0,0,1736827809.0,1,0,1,4,6,3,8,4,1,0,129.0
0,0,1754420631.0,3,0,3,5,2,1,8,19,1,0,118.0
0,0,1749279527.0,0,0,0,4,5,3,4,6,5,1,36.0
0,0,1756506381.0,3,0,3,3,4,3,5,22,4,0,146.0
7,0,1740404064.0,2,1,2,0,2,10,0,13,0,0,196.0
0,0,1753092437.0,1,0,1,3,5,3,8,10,0,0,121.0
0,0,1754152769.0,2,0,2,0,4,4,8,16,5,1,59.0
0,0,1758518454.0,2,0,2,4,2,10,8,5,0,0,165.0
0,0,1750476330.0,1,0,1,5,4,3,8,3,5,1,115.0
0,0,1744286421.0,0,0,0,4,2,11,9,12,3,0,133.0
0,0,1748410520.0,2,0,2,0,3,6,5,5,2,0,217.0
0,0,1737396377.0,2,0,2,0,1,2,9,18,0,0,197.0
0,0,1765135638.0,0,0,0,2,2,1,5,19,6,1,58.0
0,0,1754083209.0,3,0,3,2,6,2,0,21,4,0,177.0
7,0,1757100355.0,0,1,0,0,3,11,4,19,4,0,83.0
0,0,1772761091.0,3,0,3,4,1,2,8,1,4,0,169.0
0,0,1753743583.0,1,0,1,3,4,3,9,22,0,0,159.0
0,0,1749152274.0,2,0,2,2,1,0,0,19,3,0,189.0
0,0,1746684299.0,3,0,3,4,3,10,0,6,3,0,126.0
0,0,1749084105.0,3,0,3,3,2,4,8,0,3,0,176.0
0,0,1765518208.0,3,0,3,2,6,1,4,5,4,0,148.0
0,0,1751966263.0,3,0,3,3,5,3,5,9,1,0,100.0
0,0,1748228532.0,1,0,1,5,2,1,4,3,0,0,196.0
0,0,1753207231.0,1,0,1,3,5,5,5,18,1,0,186.0
0,0,1771648374.0,3,0,3,4,1,15,9,4,5,1,164.0
0,0,1764595286.0,3,0,3,3,4,10,9,13,0,0,113.0
0,0,1765003413.0,0,0,0,3,2,6,5,6,5,1,234.0
0,0,1769011456.0,1,0,1,4,1,3,5,16,2,0,191.0
0,0,1767500510.0,1,0,1,0,5,2,4,4,6,1,176.0
0,0,1765364899.0,3,0,3,0,4,3,8,11,2,0,22.0
0,0,1752585563.0,1,0,1,3,1,10,9,13,1,0,21.0
0,0,1767120572.0,1,0,1,0,6,11,5,18,1,0,89.0
0,0,1768210638.0,2,0,2,2,4,3,0,9,0,0,111.0
0,0,1743318764.0,1,0,1,3,2,2,9,7,6,1,214.0
0,0,1747126510.0,3,0,3,0,6,10,8,8,1,0,35.0
0,0,1757883953.0,0,0,0,3,1,2,9,21,6,1,86.0
0,0,1758398495.0,1,0,1,0,5,3,0,20,5,1,167.0
0,0,1745431783.0,2,0,2,3,4,11,4,18,2,0,235.0
0,0,1744144012.0,1,0,1,4,5,10,9,20,1,0,2.0
0,0,1765558294.0,3,0,3,1,6,0,4,16,4,0,40.0
7,0,1761406907.0,0,1,0,5,1,11,0,15,5,1,160.0
0,0,1747142196.0,3,0,3,5,5,2,0,13,1,0,151.0
0,0,1737989381.0,1,0,1,2,4,6,4,14,0,0,162.0
7,0,1757786669.0,3,1,3,0,4,0,8,18,5,1,43.0
0,0,1766684739.0,1,0,1,1,6,6,9,17,3,0,110.0
0,0,1764449302.0,0,0,0,0,2,1,9,20,5,1,103.0
0,0,1753851089.0,0,0,0,5,5,10,4,4,2,0,96.0
0,0,1748639669.0,0,0,0,3,5,2,0,21,4,0,146.0
0,0,1749438319.0,0,0,0,4,4,3,0,3,0,0,74.0
0,0,1744134346.0,3,0,3,4,4,3,0,17,1,0,110.0
0,0,1735900419.0,3,0,3,4,1,2,0,10,4,0,20.0
0,0,1748075125.0,3,0,3,5,2,1,9,8,5,1,169.0
0,0,1736730206.0,2,0,2,5,4,1,8,1,0,0,183.0
0,0,1736380506.0,3,0,3,4,1,1,0,23,2,0,141.0
0,0,1742462028.0,2,0,2,2,2,0,4,9,3,0,82.0
0,0,1763501713.0,3,0,3,5,2,2,9,21,1,0,71.0
0,0,1741426522.0,0,0,0,0,2,10,5,9,5,1,20.0
0,0,1753430948.0,1,0,1,4,3,6,5,8,4,0,97.0
0,0,1743283551.0,2,0,2,1,6,3,5,21,5,1,216.0
0,0,1766313375.0,2,0,2,4,6,11,9,10,6,1,127.0
0,0,1736390223.0,2,0,2,3,3,5,5,2,3,0,112.0
0,0,1772287128.0,0,0,0,5,4,4,4,13,5,1,229.0
0,0,1740324487.0,3,0,3,4,6,3,0,15,6,1,127.0
7,0,1755332781.0,1,1,1,5,6,11,4,8,5,1,68.0
0,0,1740591801.0,1,0,1,0,6,2,4,17,2,0,167.0
0,0,1760567212.0,3,0,3,5,1,3,5,22,2,0,141.0
0,0,1761255724.0,1,0,1,2,1,3,5,21,3,0,97.0
0,0,1749027298.0,2,0,2,4,3,10,4,8,2,0,62.0
0,0,1744940233.0,0,0,0,3,5,15,0,1,4,0,153.0
0,0,1755300272.0,3,0,3,4,6,10,9,23,4,0,202.0
0,0,1755496417.0,1,0,1,3,1,2,5,5,0,0,105.0
0,0,1741420323.0,3,0,3,3,6,3,8,7,5,1,54.0
0,0,1769632101.0,0,0,0,3,5,4,9,20,2,0,69.0
0,0,1747280146.0,2,0,2,0,2,3,4,3,3,0,113.0
0,0,1751405011.0,0,0,0,3,1,4,8,21,1,0,121.0
0,0,1771434168.0,0,0,0,0,6,2,4,17,2,0,193.0
0,0,1752420004.0,3,0,3,0,5,2,8,15,6,1,171.0
0,0,1768134314.0,3,0,3,3,2,4,5,12,6,1,220.0
0,0,1747844460.0,1,0,1,0,5,10,4,16,2,0,103.0
0,0,1761830322.0,3,0,3,5,6,3,9,13,3,0,218.0
0,0,1764434297.0,2,0,2,4,6,3,9,16,5,1,13.0
0,0,1770933697.0,3,0,3,1,4,2,5,22,3,0,30.0
0,0,1765848083.0,1,0,1,2,4,10,8,1,1,0,75.0
0,0,1751679186.0,2,0,2,0,5,2,0,1,5,1,138.0
0,0,1764124648.0,2,0,2,4,2,3,9,2,2,0,45.0
0,0,1739351084.0,2,0,2,2,1,1,9,9,2,0,158.0
0,0,1745390791.0,2,0,2,3,6,6,0,6,2,0,194.0
0,0,1754737232.0,1,0,1,5,1,3,5,11,5,1,103.0
0,0,1743059927.0,0,0,0,0,5,3,8,7,3,0,7.0
0,0,1746281104.0,0,0,0,1,4,3,9,14,5,1,17.0
0,0,1735919162.0,1,0,1,4,4,2,9,15,4,0,90.0
0,0,1762581236.0,2,0,2,5,3,6,8,5,5,1,189.0
0,0,1761296829.0,2,0,2,2,3,2,9,9,4,0,94.0
0,0,1750491248.0,3,0,3,1,2,15,9,7,5,1,183.0
0,0,1763873846.0,1,0,1,0,4,6,0,4,6,1,109.0
7,0,1768923786.0,1,1,1,2,2,6,4,15,1,0,235.0
0,0,1760221812.0,2,0,2,2,1,2,9,22,5,1,172.0
0,0,1753276116.0,2,0,2,3,2,2,5,13,2,0,77.0
0,0,1742966459.0,0,0,0,5,6,10,5,5,2,0,108.0
0,0,1736062284.0,0,0,0,5,3,10,4,7,6,1,210.0
7,0,1755947416.0,3,1,3,0,1,1,8,11,5,1,199.0
0,0,1755856990.0,0,0,0,2,3,7,8,10,4,0,108.0
0,0,1767122032.0,1,0,1,2,3,3,5,19,1,0,131.0
0,0,1751869024.0,3,0,3,0,2,6,8,6,0,0,135.0
0,0,1763014100.0,0,0,0,1,2,15,8,6,3,0,140.0
0,0,1740117686.0,0,0,0,2,5,6,8,6,4,0,88.0
0,0,1746010370.0,0,0,0,2,5,4,9,10,2,0,169.0
0,0,1739692376.0,3,0,3,1,5,2,0,7,6,1,168.0
0,0,1751006804.0,1,0,1,3,6,6,0,6,4,0,236.0
0,0,1753613385.0,0,0,0,4,3,15,5,10,6,1,231.0
0,0,1743337640.0,3,0,3,4,1,0,8,12,6,1,58.0
7,0,1760427637.0,0,1,0,4,6,1,9,7,1,0,147.0
0,0,1760281716.0,0,0,0,5,2,2,4,15,6,1,37.0
0,0,1757749157.0,2,0,2,4,6,1,5,7,5,1,157.0
0,0,1754317648.0,0,0,0,4,2,10,9,14,0,0,16.0
0,0,1770064950.0,0,0,0,1,6,4,5,20,0,0,237.0
0,0,1764764464.0,1,0,1,0,4,3,5,12,2,0,140.0
0,0,1766193884.0,1,0,1,3,2,6,5,1,5,1,225.0
0,0,1756504512.0,3,0,3,4,4,3,5,21,4,0,96.0
0,0,1757086513.0,0,0,0,0,2,2,9,15,4,0,85.0
0,0,1762832377.0,2,0,2,4,6,1,4,3,1,0,48.0
0,0,1754745917.0,3,0,3,0,3,4,5,13,5,1,192.0
0,0,1765788889.0,0,0,0,5,3,1,8,8,0,0,176.0
0,0,1768199615.0,2,0,2,2,5,1,9,6,0,0,8.0
0,0,1749694210.0,0,0,0,1,3,2,0,2,3,0,146.0
0,0,1772524649.0,2,0,2,0,5,0,8,7,1,0,166.0
0,0,1752119819.0,3,0,3,5,6,7,5,3,3,0,186.0
0,0,1753080422.0,3,0,3,2,3,2,8,6,0,0,201.0
0,0,1768004533.0,3,0,3,4,2,2,9,0,5,1,148.0
0,0,1769564509.0,3,0,3,2,2,2,8,1,2,0,222.0
0,0,1765006703.0,2,0,2,5,5,4,4,7,5,1,21.0
0,0,1762515878.0,1,0,1,0,2,1,4,11,4,0,156.0
0,0,1760996831.0,3,0,3,0,5,2,4,21,0,0,25.0
0,0,1745573401.0,0,0,0,3,3,2,4,9,4,0,178.0
0,0,1762724244.0,3,0,3,3,1,2,8,21,6,1,88.0
0,0,1766342338.0,0,0,0,3,3,3,9,18,6,1,133.0
0,0,1770829401.0,3,0,3,1,6,2,9,17,2,0,46.0
0,0,1768046540.0,3,0,3,4,6,0,9,12,5,1,105.0
0,0,1741807211.0,0,0,0,3,5,2,5,19,2,0,65.0
0,0,1768970978.0,0,0,0,2,4,6,5,4,2,0,41.0
0,0,1749743565.0,1,0,1,2,1,10,8,15,3,0,230.0
0,0,1761171540.0,1,0,1,5,1,11,8,22,2,0,30.0
0,0,1740236195.0,3,0,3,2,3,2,4,14,5,1,173.0
0,0,1743174058.0,2,0,2,1,2,1,5,15,4,0,118.0
0,0,1765568914.0,2,0,2,2,6,1,8,19,4,0,150.0
0,0,1748064569.0,1,0,1,5,4,5,0,5,5,1,192.0
7,0,1741247298.0,0,1,0,3,6,10,9,7,3,0,131.0
0,0,1762311538.0,0,0,0,0,2,3,0,2,2,0,212.0
0,0,1772326322.0,3,0,3,1,3,6,9,0,6,1,90.0
0,0,1746662452.0,2,0,2,4,2,2,8,0,3,0,45.0
0,0,1749448906.0,3,0,3,3,6,6,5,6,0,0,168.0
0,0,1738948186.0,1,0,1,4,6,0,8,17,4,0,231.0
0,0,1770228537.0,1,0,1,0,3,3,9,18,2,0,50.0
7,0,1756677695.0,1,1,1,1,6,10,9,22,6,1,238.0
0,0,1744426711.0,0,0,0,1,5,6,9,2,5,1,128.0
0,0,1749353656.0,0,0,0,1,5,0,0,3,6,1,155.0
0,0,1739157277.0,2,0,2,3,4,6,8,3,0,0,148.0
0,0,1745148486.0,3,0,3,5,2,1,9,11,6,1,78.0
0,0,1736285686.0,1,0,1,4,3,0,9,21,1,0,74.0
0,0,1766890561.0,2,0,2,4,3,1,5,2,6,1,148.0
0,0,1752847389.0,1,0,1,0,6,3,9,14,4,0,38.0
0,0,1756863529.0,0,0,0,4,3,11,9,1,2,0,53.0
0,0,1744798181.0,3,0,3,0,2,2,9,10,2,0,13.0
0,0,1757727007.0,0,0,0,4,2,2,9,1,5,1,228.0
0,0,1752252042.0,1,0,1,0,6,2,4,16,4,0,184.0
0,0,1758445668.0,2,0,2,4,6,15,5,9,6,1,21.0
0,0,1761527859.0,1,0,1,5,5,1,4,1,0,0,148.0
0,0,1761762033.0,1,0,1,0,1,2,4,18,2,0,23.0
0,0,1766002644.0,3,0,3,4,3,3,4,20,2,0,54.0
0,0,1763438064.0,0,0,0,3,2,2,9,3,1,0,33.0
0,0,1768494715.0,3,0,3,1,6,2,8,16,3,0,171.0
0,0,1757933584.0,0,0,0,1,5,0,9,10,0,0,230.0
0,0,1764596407.0,1,0,1,2,2,15,9,13,0,0,38.0
0,0,1769701519.0,3,0,3,2,3,2,5,15,3,0,168.0
0,0,1740478033.0,0,0,0,2,1,1,9,10,1,0,168.0
0,0,1751101033.0,3,0,3,2,6,3,9,8,5,1,222.0
0,0,1766431083.0,1,0,1,2,1,2,9,19,0,0,154.0
0,0,1749538108.0,2,0,2,1,4,2,8,6,1,0,67.0
0,0,1760572878.0,1,0,1,1,5,3,8,0,3,0,194.0
0,0,1750081067.0,3,0,3,5,1,4,0,13,0,0,235.0
0,0,1757582890.0,3,0,3,1,2,5,9,9,3,0,18.0
0,0,1741063082.0,0,0,0,3,5,2,4,4,1,0,202.0
0,0,1745530983.0,2,0,2,3,2,1,9,21,3,0,159.0
7,0,1762052489.0,0,1,0,3,3,0,4,3,6,1,15.0
0,0,1743578847.0,0,0,0,0,4,2,8,7,2,0,72.0
0,0,1743091742.0,2,0,2,5,4,0,0,16,3,0,14.0
0,0,1742404047.0,3,0,3,1,1,1,5,17,2,0,213.0
0,0,1752273208.0,3,0,3,5,1,15,8,22,4,0,23.0
0,0,1744157872.0,2,0,2,5,2,2,4,0,2,0,125.0
0,0,1750595964.0,1,0,1,0,6,6,8,12,6,1,136.0
0,0,1736136471.0,3,0,3,3,6,10,5,4,0,0,224.0
0,0,1741813920.0,3,0,3,3,1,3,9,21,2,0,170.0
0,0,1762597693.0,3,0,3,4,4,4,0,10,5,1,45.0
0,0,1750517412.0,1,0,1,5,6,6,4,14,5,1,17.0
0,0,1760115377.0,3,0,3,3,6,3,4,16,4,0,19.0
0,0,1764572807.0,3,0,3,2,2,2,9,7,0,0,97.0
7,0,1750795238.0,3,1,3,3,1,2,0,20,1,0,226.0
0,0,1746932079.0,0,0,0,5,2,10,0,2,6,1,170.0
0,0,1758575611.0,1,0,1,3,2,3,8,21,0,0,48.0
0,0,1750067557.0,0,0,0,3,5,3,0,9,0,0,135.0
0,0,1766527930.0,0,0,0,3,2,2,9,22,1,0,164.0
0,0,1744235510.0,3,0,3,0,6,2,4,21,2,0,24.0
0,0,1767302113.0,1,0,1,4,2,1,9,21,3,0,114.0
0,0,1740608680.0,1,0,1,4,6,1,9,22,2,0,9.0
0,0,1763439368.0,3,0,3,5,5,1,0,4,1,0,52.0
0,0,1747893949.0,2,0,2,5,2,2,8,6,3,0,178.0
0,0,1760086109.0,3,0,3,5,1,2,0,8,4,0,55.0
0,0,1767392200.0,3,0,3,5,4,15,0,22,4,0,133.0
0,0,1744633817.0,2,0,2,0,4,10,5,12,0,0,154.0
0,0,1763563216.0,3,0,3,5,4,2,9,14,2,0,173.0
0,0,1742348312.0,1,0,1,2,6,0,0,1,2,0,55.0
0,0,1755951221.0,0,0,0,1,5,3,0,12,5,1,118.0
0,0,1742635504.0,3,0,3,1,4,2,8,9,5,1,186.0
0,0,1742062370.0,1,0,1,1,5,2,4,18,5,1,194.0
0,0,1760085535.0,2,0,2,4,4,0,0,8,4,0,23.0
0,0,1771328520.0,1,0,1,5,6,1,4,11,1,0,36.0
0,0,1765562100.0,2,0,2,0,2,3,9,17,4,0,200.0
0,0,1753627169.0,3,0,3,4,4,3,0,14,6,1,59.0
0,0,1753797288.0,1,0,1,2,2,2,4,13,1,0,120.0
0,0,1742754025.0,1,0,1,5,5,2,8,18,6,1,227.0
0,0,1767802388.0,0,0,0,4,1,1,9,16,2,0,24.0
0,0,1768110244.0,2,0,2,2,1,6,4,5,6,1,81.0
0,0,1764034660.0,0,0,0,4,1,2,9,1,1,0,217.0
0,0,1750360801.0,2,0,2,1,6,3,0,19,3,0,235.0
0,0,1772186518.0,1,0,1,5,1,2,5,10,4,0,117.0
0,0,1739649516.0,1,0,1,0,4,2,9,19,5,1,52.0
7,0,1742871672.0,2,1,2,1,4,4,9,3,1,0,214.0
0,0,1766169076.0,0,0,0,5,1,2,5,18,4,0,147.0
0,0,1758664898.0,1,0,1,0,6,1,0,22,1,0,231.0
0,0,1738471287.0,3,0,3,4,5,2,9,4,6,1,191.0
0,0,1742628426.0,2,0,2,1,3,6,5,7,5,1,135.0
0,0,1752606195.0,2,0,2,0,3,2,9,19,1,0,155.0
0,0,1760723975.0,3,0,3,2,1,2,5,17,4,0,143.0
0,0,1770818314.0,3,0,3,2,1,3,8,13,2,0,231.0
0,0,1760378584.0,1,0,1,5,4,3,8,18,0,0,186.0
7,0,1769758229.0,1,1,1,2,6,0,5,7,4,0,181.0
0,0,1772451169.0,3,0,3,0,1,3,4,11,0,0,47.0
0,0,1749049480.0,1,0,1,1,6,2,5,15,2,0,13.0
0,0,1765385793.0,0,0,0,1,3,6,0,16,2,0,167.0
0,0,1748743891.0,1,0,1,1,4,3,8,2,6,1,139.0
0,0,1738914073.0,0,0,0,0,1,1,4,7,4,0,34.0
0,0,1758992209.0,0,0,0,4,6,0,5,16,5,1,189.0
0,0,1757050815.0,0,0,0,5,6,6,8,5,4,0,152.0
7,0,1735692076.0,1,1,1,3,5,6,8,0,2,0,183.0
0,0,1758479539.0,0,0,0,5,4,2,8,18,6,1,64.0
0,0,1757388402.0,3,0,3,5,4,10,0,3,1,0,128.0
0,0,1752013952.0,2,0,2,5,3,15,8,22,1,0,8.0
0,0,1753314056.0,1,0,1,2,3,3,0,23,2,0,229.0
0,0,1754373937.0,0,0,0,4,2,3,4,6,1,0,66.0
0,0,1742282897.0,1,0,1,5,6,3,5,7,1,0,25.0
0,0,1762835321.0,1,0,1,1,4,2,0,4,1,0,210.0
0,0,1754759723.0,3,0,3,4,5,5,5,17,5,1,222.0
0,0,1755272332.0,1,0,1,1,1,11,5,15,4,0,163.0
0,0,1755815203.0,2,0,2,3,6,4,5,22,3,0,207.0
0,0,1771941455.0,1,0,1,2,1,2,9,13,1,0,126.0
0,0,1753231478.0,0,0,0,5,1,2,4,0,2,0,189.0
0,0,1742423146.0,3,0,3,2,6,2,8,22,2,0,57.0
0,0,1771448208.0,1,0,1,1,3,2,8,20,2,0,179.0
0,0,1739640866.0,2,0,2,3,1,11,8,17,5,1,203.0
0,0,1765746464.0,1,0,1,1,5,3,8,21,6,1,50.0
7,0,1740695992.0,2,1,2,0,2,2,5,22,3,0,157.0
0,0,1744708093.0,0,0,0,4,5,2,5,9,1,0,129.0
0,0,1749126039.0,3,0,3,0,5,0,0,12,3,0,135.0
0,0,1751750154.0,0,0,0,2,2,1,9,21,5,1,148.0
0,0,1743521363.0,1,0,1,1,2,15,9,15,1,0,20.0
0,0,1772176479.0,2,0,2,1,5,2,9,7,4,0,164.0
0,0,1745450737.0,0,0,0,3,3,2,4,23,2,0,55.0
0,0,1767038019.0,3,0,3,2,4,2,5,19,0,0,27.0
0,0,1750763434.0,0,0,0,1,2,3,5,11,1,0,76.0
0,0,1750375807.0,1,0,1,5,2,2,8,23,3,0,175.0
0,0,1748633372.0,0,0,0,4,2,6,0,19,4,0,24.0
0,0,1761581468.0,0,0,0,4,3,1,8,16,0,0,230.0
0,0,1748877529.0,1,0,1,3,1,2,8,15,0,0,2.0
0,0,1748586749.0,1,0,1,2,6,10,5,6,4,0,60.0
7,0,1749201058.0,2,1,2,0,6,6,0,9,4,0,18.0
7,0,1761272113.0,3,1,3,0,3,0,0,2,4,0,103.0
0,0,1759510935.0,2,0,2,3,3,0,5,17,4,0,31.0
0,0,1772543365.0,0,0,0,2,4,0,0,13,1,0,190.0
0,0,1748881238.0,3,0,3,1,1,6,0,16,0,0,73.0
0,0,1737446888.0,2,0,2,5,5,2,8,8,1,0,138.0
0,0,1736837834.0,1,0,1,4,3,10,0,6,1,0,64.0
7,0,1770344634.0,2,1,2,5,6,0,9,2,4,0,113.0
0,0,1755977165.0,1,0,1,2,2,1,0,19,5,1,107.0
0,0,1740648385.0,1,0,1,0,5,2,4,9,3,0,231.0
